url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/edelfelt-albert/vignette-to-the-princess-lindagull,,,https://uploads3.wikiart.org/00222/images/edelfelt-albert/edelfelt-lindagull.jpg!Large.jpg,,Realism,genre painting,Bengal tiger|Tiger|Siberian tiger|Felidae,,,,,
https://www.wikiart.org/en/gerda-wegener/europe-on-the-bull,,,https://uploads2.wikiart.org/00333/images/gerda-wegener/europe-on-the-bull.jpg!Large.jpg,,Art Deco|Art Nouveau (Modern),nude painting (nu)|mythological painting,,,,,,
https://www.wikiart.org/en/pierre-bonnard/landscape-sunset-1912,1912,,https://uploads7.wikiart.org/images/pierre-bonnard/landscape-sunset-1912.jpg!Large.jpg,1912,Post-Impressionism,landscape,,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/maurice-utrillo/the-passage-the-dead-end,,,https://uploads2.wikiart.org/images/maurice-utrillo/the-passage-the-dead-end.jpg!Large.jpg,,Post-Impressionism,cityscape,streets-and-squares|Paris|lanterns|Street|Town|Road|Building|Neighbourhood|Infrastructure|Medieval architecture|Alley,,"Georges Pompidou Center, Paris, France",,,
https://www.wikiart.org/en/alexander-roitburd/multipushkin-and-the-don-juan-list-2009,2009,,https://uploads5.wikiart.org/00155/images/alexander-roitburd/59f1bed7edc2c951243579b4.jpg,2009,Transavantgarde,figurative,Games|Indoor games and sports,oil|canvas,,,,
https://www.wikiart.org/en/sheikh-hamdullah/page-of-ottoman-calligraphy-2,,,https://uploads8.wikiart.org/images/sheikh-hamdullah/page-of-ottoman-calligraphy-2.jpg!Large.jpg,,Ottoman Period,calligraphy,Picture frame,,,,,
https://www.wikiart.org/en/gustave-dore/pierrot-grin,,,https://uploads5.wikiart.org/images/gustave-dore/pierrot-grin.jpg!Large.jpg,,Romanticism,genre painting,male-portraits|Nose|Sketch,,,,,
https://www.wikiart.org/en/giorgio-de-chirico/turin-spring-1914,1914,Paris,https://uploads7.wikiart.org/images/giorgio-de-chirico/turin-spring-1914.jpg!Large.jpg,"1914|Paris|1914; Paris, France",Metaphysical art,cityscape,books-and-letters|arcades-and-colonnades|monuments-and-statues,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/the-englishman-at-the-moulin-rouge-1892,1892,,https://uploads0.wikiart.org/images/henri-de-toulouse-lautrec/the-englishman-at-the-moulin-rouge-1892.jpg!Large.jpg,1892,Art Nouveau (Modern),genre painting,couples|Fictional character|Fiction,,Private Collection,,,
https://www.wikiart.org/en/jan-groth/tegn-ii-1965,1965,,https://uploads1.wikiart.org/images/jan-groth/tegn-ii-1965.jpg,1965,Minimalism,abstract,Branch|Line,,,,,
https://www.wikiart.org/en/stanley-spencer/resurrection-the-reunion-of-families-1945,1945,,https://uploads6.wikiart.org/00302/images/stanley-spencer/resurrection-the-reunion-of-families-1945.jpg!Large.jpg,1945,Neo-Romanticism,religious painting,Mythology,,,Port Glasgow Resurrection,,
https://www.wikiart.org/en/mikalojus-ciurlionis/the-hymn-1904,1904,,https://uploads5.wikiart.org/images/mikalojus-ciurlionis/the-hymn-1904.jpg!Large.jpg,1904,Symbolism,marina,seas-and-oceans|Sky|Atmosphere|Horizon,,,,,
https://www.wikiart.org/en/edward-hopper/two-on-the-aisle,1927,,https://uploads1.wikiart.org/images/edward-hopper/two-on-the-aisle.jpg!Large.jpg,1927,New Realism,genre painting,theatres,oil|canvas,"Toledo Museum of Art, Toledo, OH, US",,,
https://www.wikiart.org/en/richard-gerstl/portrait-of-arnold-schonberg,1906,,https://uploads5.wikiart.org/images/richard-gerstl/portrait-of-arnold-schonberg.jpg!Large.jpg,1906,Expressionism,portrait,male-portraits|famous-people|Gentleman,,,,,
https://www.wikiart.org/en/john-constable/study-for-poppies,,,https://uploads3.wikiart.org/images/john-constable/study-for-poppies.jpg!Large.jpg,,Romanticism,flower painting,flowers-and-plants|Flower|Flowering plant|Plant|Coquelicot|Botany,,,,,
https://www.wikiart.org/en/achille-pinelli/popolani-in-prayer-at-s-maria-del-carmine-in-piazza-costaguti-1835,1835,,https://uploads0.wikiart.org/00333/images/achille-pinelli/3110899e0484e05d22e2fc7f9cefe27e.jpg!Large.jpg,1835,Romanticism|Realism,cityscape|genre painting,Rome|1830s paintings from Italy,,,,,
https://www.wikiart.org/en/james-ensor/christ-s-entry-into-brussels-in-1889-1888,1888,,https://uploads6.wikiart.org/images/james-ensor/christ-s-entry-into-brussels-in-1889-1888.jpg!Large.jpg,1888,Symbolism|Expressionism,religious painting,People|Textile|Crowd|Mask|skeletons-and-skulls|Jesus-Christ|Entry-in-Jerusalem,oil|canvas,"J. Paul Getty Museum, Los Angeles, CA, US",,,
https://www.wikiart.org/en/iosif-iser/toreador,,,https://uploads8.wikiart.org/images/iosif-iser/toreador.jpg!Large.jpg,,Expressionism,portrait,Gentleman,,,,,
https://www.wikiart.org/en/ben-shahn/etude-pour-la-peinture-murale-du-jersey-homestead-1936,1936,,https://uploads0.wikiart.org/images/ben-shahn/not-detected-274603.jpg!Large.jpg,1936,Social Realism,genre painting,group-portraits,,,,,
https://www.wikiart.org/en/josef-capek/muz-s-bednou-1921,1921,,https://uploads6.wikiart.org/00308/images/josef-capek/josef-apek-mu-s-bednou-1921.jpg!Large.jpg,1921,Expressionism,portrait,Standing,,,,,
https://www.wikiart.org/en/jacek-yerka/messages-of-the-forest-on-a-moonlit-night,2002,,https://uploads6.wikiart.org/images/jacek-yerka/messages-of-the-forest-on-a-moonlit-night.jpg!Large.jpg,2002|2002; Poland,Surrealism,interior,furniture-and-decoration|forests-and-trees|bedrooms|Nature|Natural landscape,paper|pastel,,,,
https://www.wikiart.org/en/henri-martin/the-bridge,,,https://uploads3.wikiart.org/images/henri-martin/the-bridge.jpg!Large.jpg,,Divisionism,landscape,rivers-and-waterfalls|forests-and-trees|Water|Waterway|Reflection|Tree|Watercourse|Bank,oil|canvas,,,,
https://www.wikiart.org/en/arthur-rackham/then-old-fezziwig-stood-out-to-dance-with-mrs-fezziwig,,,https://uploads4.wikiart.org/images/arthur-rackham/then-old-fezziwig-stood-out-to-dance-with-mrs-fezziwig.jpg!Large.jpg,,Art Nouveau (Modern),illustration,costume design,,,"A Christmas Carol, by Charles Dickens",,
https://www.wikiart.org/en/othon-friesz/calanque-du-mugel-la-ciotat-1907,1907,,https://uploads6.wikiart.org/images/othon-friesz/calanque-du-mugel-la-ciotat-1907.jpg,1907,Fauvism,landscape,,,,,,
https://www.wikiart.org/en/carlos-nadal/interieur-jaune-1980,1980,,https://uploads3.wikiart.org/00143/images/carlos-nadal/interieur-jaune-1980.jpg,1980,Fauvism,interior,Room|Furniture|Interior design,,,,,
https://www.wikiart.org/en/ivan-shishkin/on-a-stream-1895,1895,,https://uploads1.wikiart.org/images/ivan-shishkin/on-a-stream-1895.jpg!Large.jpg,1895,Realism,landscape,rivers-and-waterfalls|forests-and-trees|Tree|Nature|Forest|Natural environment|Woodland|Vegetation|Branch|Natural landscape|Atmospheric phenomenon,,,,,
https://www.wikiart.org/en/max-liebermann/man-with-horse,,,https://uploads0.wikiart.org/images/max-liebermann/man-with-horse.jpg!Large.jpg,,Impressionism,genre painting,animals|male-portraits|horses|Horse|Rein,,,,,
https://www.wikiart.org/en/reuben-nakian/juno-1982,1982,,https://uploads2.wikiart.org/images/reuben-nakian/juno-1982.jpg,1982,Expressionism,sculpture,Figurine|Carving,,,,,
https://www.wikiart.org/en/jules-cheret/bagn-res-de-luchon-f-tes-des-fleurs-1890,1890,,https://uploads6.wikiart.org/images/jules-cheret/bagn-res-de-luchon-f-tes-des-fleurs-1890.jpg!Large.jpg,1890,Art Nouveau (Modern),poster,Fiction|Vintage advertisement,,,,,
https://www.wikiart.org/en/endre-rozsda/cyclamen-1935,1935,,https://uploads5.wikiart.org/00230/images/endre-rozsda/cyclamen-1935.jpg!Large.jpg,1935,Post-Impressionism,flower painting|still life,,oil|canvas,,,,
https://www.wikiart.org/en/pablo-picasso/pedestal-1920,1920,,https://uploads7.wikiart.org/images/pablo-picasso/pedestal-1920.jpg!Large.jpg,1920,Cubism,still life,furniture-and-decoration,watercolor|paper|gouache,,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/cy-twombly/blue-room,1957,,https://uploads0.wikiart.org/images/cy-twombly/blue-room.jpg!Large.jpg,1957,Neo-Expressionism,abstract,Line,,,,,
https://www.wikiart.org/en/camille-corot/the-cart,1860,,https://uploads1.wikiart.org/images/camille-corot/the-cart.jpg,1860,Realism,landscape,roads-and-vehicles|countryside,oil|canvas,Private Collection,,,"Other cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/peder-severin-kroyer/the-hirschsprung-family-1881,1881,,https://uploads1.wikiart.org/images/peder-severin-kroyer/the-hirschsprung-family-1881.jpg,1881,Realism,portrait,Sitting,,"Hirschsprung Collection, Copenhagen, Denmark",,,
https://www.wikiart.org/en/utagawa-kuniyoshi/urawa,,,https://uploads3.wikiart.org/images/utagawa-kuniyoshi/urawa.jpg!Large.jpg,,Ukiyo-e,portrait,male-portraits|Fiction,,,,,
https://www.wikiart.org/en/vasily-surikov/venice-doge-s-palace-1900,1900,Venice,https://uploads2.wikiart.org/images/vasily-surikov/venice-doge-s-palace-1900.jpg!Large.jpg,"1900|1900; Venice, Italy|Venice",Impressionism|Realism,cityscape,Venice|palaces-and-mausoleums|Sketch,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/john-singer-sargent/atlantic-storm-1876,1876,,https://uploads1.wikiart.org/images/john-singer-sargent/atlantic-storm-1876.jpg!Large.jpg,1876,Impressionism,marina,boats-and-ships|seas-and-oceans|Wave,oil|canvas,,,,
https://www.wikiart.org/en/oskar-kokoschka/not_detected_235886,1930,,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235886.jpg!Large.jpg,1930,Expressionism,portrait,female-portraits|Lady,,Private Collection,,,
https://www.wikiart.org/en/beauford-delaney/marian-anderson-1965,1965,,https://uploads5.wikiart.org/00315/images/beauford-delaney/marian-anderson-1965.jpg!Large.jpg,1965,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/john-gibson/william-huskisson,,,https://uploads0.wikiart.org/images/john-gibson/william-huskisson.jpg!Large.jpg,,Neoclassicism,sketch and study,Photograph|Standing|Statue|Stock photography,,,,,
https://www.wikiart.org/en/kazimir-malevich/red-figure,1928,,https://uploads7.wikiart.org/images/kazimir-malevich/red-figure.jpg!Large.jpg,1928,Neo-Suprematism,portrait,Standing,oil|canvas,,2nd Peasant Cycle,,
https://www.wikiart.org/en/edouard-manet/madame-manet-at-the-piano-1868,1868,Paris,https://uploads3.wikiart.org/00142/images/57726d7eedc2cb3880b47e5b/edouard-manet-083.jpg,"1868|Paris|1868; Paris, France",Realism,portrait,female-portraits|Pianist|Musician|Recital|Fortepiano|Spinet|Jazz pianist|Composer,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/victor-zaretsky/portrait-of-larysa-zhukovskaya-1975,1975,,https://uploads2.wikiart.org/00126/images/victor-zaretsky/portrait-of-larysa-zhukovskaya-1975.jpg!Large.jpg,1975,Expressionism,portrait,Lady|Long hair,,,,,
https://www.wikiart.org/en/utagawa-sadatora/hinaogi-of-the-daikokuya,,,https://uploads3.wikiart.org/images/utagawa-sadatora/hinaogi-of-the-daikokuya.jpg!Large.jpg,,Ukiyo-e,portrait,female-portraits|Geisha,paper|ink,"Museum of Fine Arts (MFA), Boston, MA, US",,,
https://www.wikiart.org/en/jean-dubuffet/monument-with-standing-beast-1984,1984,,https://uploads0.wikiart.org/images/jean-dubuffet/monument-with-standing-beast-1984.jpg!Large.jpg,1984,Art Brut,sculpture,,fiberglass,,Hourloupe,,
https://www.wikiart.org/en/arturo-souto/album-cover-the-artists-are-on-the-war-in-spain-1937,1937,,https://uploads0.wikiart.org/images/arturo-souto/album-cover-the-artists-are-on-the-war-in-spain-1937.jpg!Large.jpg,1937,Expressionism,design,military-and-soldiers|posters-and-advertisements|covers|Spanish Civil War|Font,,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/troldkjaerringer,,,https://uploads4.wikiart.org/images/theodor-severin-kittelsen/troldkjaerringer.jpg!Large.jpg,,Neo-Romanticism,mythological painting,chicken|rooster|Bird|Galliformes,,,,,
https://www.wikiart.org/en/ilka-gedo/monster-and-boy-1981,1981,,https://uploads0.wikiart.org/images/ilka-gedo/monster-and-boy-1981.jpg,1981,Surrealism|Expressionism,figurative,Textile,,,,,
https://www.wikiart.org/en/serge-poliakoff/composition-verte-et-jaune-1966,1966,,https://uploads8.wikiart.org/images/serge-poliakoff/composition-verte-et-jaune-1966.jpg,1966,Tachisme,abstract,,,,,,
https://www.wikiart.org/en/eva-gonzales/portrait-of-jeanne-gonzales-in-profile,,,https://uploads4.wikiart.org/images/eva-gonzales/portrait-of-jeanne-gonzales-in-profile.jpg!Large.jpg,,Impressionism,portrait,female-portraits|Hair|Hairstyle,oil|panel,,,,
https://www.wikiart.org/en/giovanni-segantini/ritorno-al-paese-natio-1895,1895,,https://uploads3.wikiart.org/00144/images/giovanni-segantini/giovanni-segantini-ruckkehr-zur-heimat-returning-home-1895.jpg!Large.jpg,1895,Divisionism|Symbolism,genre painting,Wagon|Horse and buggy|Vehicle|Pasture|Grassland|Plough|Rural area|Coachman,oil|canvas,"Alte Nationalgalerie, Berlin, Germany",,,
https://www.wikiart.org/en/anton-prinner/le-sphinge-1938,1938,,https://uploads8.wikiart.org/00333/images/anton-prinner/le-sphinge-1938.jpg!Large.jpg,1938,Art Deco|Expressionism,sculpture,,,,,,
https://www.wikiart.org/en/taras-shevchenko/aulia-tau-1851,1851,,https://uploads2.wikiart.org/images/taras-shevchenko/aulia-tau-1851.jpg!Large.jpg,1851,Romanticism,landscape,mountains|night|Karatau|Photograph|Sky|Text|Snapshot|Stock photography,watercolor|paper,,,,
https://www.wikiart.org/en/henrique-pousao/a-casa-de-persianas-azuis-1882,1882,,https://uploads7.wikiart.org/images/henrique-pousao/a-casa-de-persianas-azuis-1882.jpg,1882,Realism,cityscape,Water|Sky|doors-and-windows|Window,,,,,
https://www.wikiart.org/en/toshusai-sharaku/actor-nakamura-kumetaro-ii-as-minato-the-wife-of-yura-hyogonosuke-1795,1795,,https://uploads8.wikiart.org/00134/images/toshusai-sharaku/met-dp130205.jpg!Large.jpg,1795,Ukiyo-e,yakusha-e,,woodblock print,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/victor-brauner/the-blue-flame-1934,1934,,https://uploads4.wikiart.org/images/victor-brauner/the-blue-flame-1934.jpg,1934,Surrealism,figurative,Human anatomy|Human|Joint|Human body|Shoulder,,,,,
https://www.wikiart.org/en/marc-chagall/solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40,1956,,https://uploads2.wikiart.org/images/marc-chagall/solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40.jpg!Large.jpg,c.1956; France|1956,Naïve Art (Primitivism),religious painting,Solomon|horsemen|coronations|Hebrew-Bible|Judaism,etching|paper,,Etchings for the Bible (1930-1939; 1952-1956),,
https://www.wikiart.org/en/william-turner/the-big-connection-channel-at-southall-mill,1810,,https://uploads2.wikiart.org/images/william-turner/the-big-connection-channel-at-southall-mill.jpg!Large.jpg,1810,Romanticism,genre painting,houses-and-buildings|mills-and-windmills|Windmill,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/brassai/une-femme-peintre-naive-1950,1950,,https://uploads7.wikiart.org/images/brassai/une-femme-peintre-naive-1950.jpg!Large.jpg,1950,Surrealism,photo,monochrome,,,,,
https://www.wikiart.org/en/camille-pissarro/the-snack-child-and-young-peasant-at-rest-1882,1882,,https://uploads7.wikiart.org/images/camille-pissarro/the-snack-child-and-young-peasant-at-rest-1882.jpg!Large.jpg,1882,Impressionism,genre painting,Grass|Tree|1880s paintings from France,oil,Private Collection,,,
https://www.wikiart.org/en/viktor-vasnetsov/portrait-of-zinaida-median-1909,1909,,https://uploads0.wikiart.org/images/viktor-vasnetsov/portrait-of-zinaida-median-1909.jpg,1909,Symbolism,portrait,female-portraits,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/aubrey-beardsley/how-morgan-le-fay-gave-a-shield-to-sir-tristram,1894,,https://uploads8.wikiart.org/images/aubrey-beardsley/how-morgan-le-fay-gave-a-shield-to-sir-tristram.jpg!Large.jpg,1894,Art Nouveau (Modern),illustration,"fictional-characters|Thomas-Malory-""Le-Morte-d'Arthur""|Morgan-Le-Fay",,,,,
https://www.wikiart.org/en/james-ward/sheep-by-a-stream,,,https://uploads8.wikiart.org/images/james-ward/sheep-by-a-stream.jpg!Large.jpg,,Romanticism,animal painting,Wildlife,,,,,
https://www.wikiart.org/en/egon-schiele/standing-woman-1908,1908,Vienna,https://uploads3.wikiart.org/images/egon-schiele/standing-woman-1908.jpg!Large.jpg,"1908|Vienna|1908; Vienna, Austria",Art Nouveau (Modern),portrait,female-portraits,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/man-ray/cadeau-gift-replica-of-the-lost-1921-original,,,https://uploads6.wikiart.org/images/man-ray/cadeau-gift-replica-of-the-lost-1921-original.jpg!Large.jpg,,Dada,sculpture,,,Private Collection,,,
https://www.wikiart.org/en/louise-bourgeois/on-the-occasion-of-serpentine-gallery-map-marathon,,,https://uploads2.wikiart.org/images/louise-bourgeois/on-the-occasion-of-serpentine-gallery-map-marathon.jpg!Large.jpg,,Confessional Art,symbolic painting,allegories-and-symbols,,,,,
https://www.wikiart.org/en/victor-hugo/la-tour-des-rats-1847,1847,,https://uploads3.wikiart.org/images/victor-hugo/la-tour-des-rats-1847.jpg,1847,Symbolism,landscape,Reflection|Sky|Water,,,,,
https://www.wikiart.org/en/alexander-calder/the-vine-1944,1944,,https://uploads6.wikiart.org/00209/images/alexander-calder/the-vine-1944.jpg!Large.jpg,1944,Surrealism|Expressionism,sculpture,Plant,,,,PUBLIC COMMISSIONS AND THE WAR: 1937–1945,Bronze
https://www.wikiart.org/en/gustave-loiseau/jetty-at-fecamp,,,https://uploads2.wikiart.org/images/gustave-loiseau/jetty-at-fecamp.jpg!Large.jpg,,Post-Impressionism,landscape,houses-and-buildings|Normandy|Fecamp|Sky,oil|canvas,,,,
https://www.wikiart.org/en/salvador-dali/laocoon-tormented-by-flies,1965,,https://uploads2.wikiart.org/images/salvador-dali/laocoon-tormented-by-flies.jpg!Large.jpg,1965,Surrealism,mythological painting,,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/ivan-aivazovsky/first-train-in-feodosia-1892,1892,,https://uploads6.wikiart.org/images/ivan-aivazovsky/first-train-in-feodosia-1892.jpg!Large.jpg,1892,Romanticism,landscape,boats-and-ships|seas-and-oceans|twilight-and-night|Crimea|mountains|Crimean-Mountains|Sky|Nature|Cloud|Atmospheric phenomenon|Atmosphere|Water|Horizon|Waterway|Darkness,,,,,
https://www.wikiart.org/en/ferdynand-ruszczyc/m-yn-w-zimie-1902,1902,,https://uploads7.wikiart.org/images/ferdynand-ruszczyc/m-yn-w-zimie-1902.jpg!Large.jpg,1902,Impressionism,landscape,Water|winter|Ice|Freezing|Rock|Formation|Snow|Watercourse|Water feature,,,,,
https://www.wikiart.org/en/soledad-sevilla/untitled-1969,1969,,https://uploads1.wikiart.org/00189/images/soledad-sevilla/1.jpg!Large.jpg,1969,Op Art,abstract,Pattern|Line,,,,,
https://www.wikiart.org/en/paul-cezanne/the-alley-at-chantilly-1888-2,1888,,https://uploads4.wikiart.org/images/paul-cezanne/the-alley-at-chantilly-1888-2.jpg!Large.jpg,1888,Post-Impressionism,landscape,Tree|Bayou|Natural environment|Woodland|Northern hardwood forest|Woody plant|Forest,oil|canvas,Private Collection,,Mature period,
https://www.wikiart.org/en/m-c-escher/mascot,1917,,https://uploads5.wikiart.org/images/m-c-escher/mascot.jpg,1917,Expressionism,still life,games-and-toys|Organism,,,,,
https://www.wikiart.org/en/natori-shunsen/nakamura-utaemon-as-hanako-in-musume-dojoji-1951,1951,,https://uploads6.wikiart.org/images/natori-shunsen/nakamura-utaemon-as-hanako-in-musume-dojoji-1951.jpg,1951,Shin-hanga,yakusha-e,Geisha|Shimada|Hairstyle,,,,,
https://www.wikiart.org/en/pablo-picasso/pipe-and-card-1914,1914,,https://uploads2.wikiart.org/images/pablo-picasso/pipe-and-card-1914.jpg,1914,Synthetic Cubism,still life,cigarettes-and-pipes|Turquoise|Circle,wood|oil,,,Cubist Period,
https://www.wikiart.org/en/simon-stalenhag/rime-of-the-last-fisherman-2016,2016,,https://uploads7.wikiart.org/00323/images/simon-stalenhag/rime-of-the-last-fisherman-2016.jpg!Large.jpg,2016,Digital Art,illustration,,,,,,
https://www.wikiart.org/en/christian-ludwig-attersee/tirol-innsbruck-ein-fuhrer-durch-osterreich-fur-ausserirdische-wesen-nr-3-1965,1965,,https://uploads3.wikiart.org/00225/images/christian-ludwig-attersee/tirol-innsbruck-ein-f-hrer-durch-sterreich-f-r-ausserirdische-wesen-nr-3.png,1965,Pop Art,figurative,Organism,,,A GUIDE TO AUSTRIA FOR EXTRATERRESTRIAL BEINGS (1964-1965),,
https://www.wikiart.org/en/camille-pissarro/the-wheelbarrow-orchard,,,https://uploads1.wikiart.org/images/camille-pissarro/the-wheelbarrow-orchard.jpg,,Impressionism,landscape,Tree|Natural landscape|Meadow|Woody plant|Plant|Grass,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/wyndham-lewis/the-convalescent-1933,1933,,https://uploads6.wikiart.org/images/wyndham-lewis/the-convalescent-1933.jpg!Large.jpg,1933,Cubism|Expressionism,portrait,,,,,,
https://www.wikiart.org/en/emiliano-di-cavalcanti/venezia-1956,1956,,https://uploads5.wikiart.org/images/emiliano-di-cavalcanti/venezia-1956.jpg,1956,Modernismo,cityscape,,oil,,,,
https://www.wikiart.org/en/marianne-north/red-water-lily-of-southern-india-1878,1878,,https://uploads5.wikiart.org/images/marianne-north/red-water-lily-of-southern-india-1878.jpg!Large.jpg,1878,Naturalism,flower painting,Flowering plant|Flower|Plant|water lily|Botany|Pink|Terrestrial plant|Petal|Aquatic plant,,,,,
