url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/pablo-picasso/still-life-with-cat-and-lobster-1962,1962,,1962,https://uploads3.wikiart.org/images/pablo-picasso/still-life-with-cat-and-lobster-1962.jpg!Large.jpg,Surrealism,still life,animals|cats|food-and-beverages|arthropod|Fictional character,,,,Later Years,
https://www.wikiart.org/en/thalia-flora-karavia/young-girl,,,,https://uploads2.wikiart.org/images/thalia-flora-karavia/young-girl.jpg!Large.jpg,Impressionism,portrait,Face|Hair|Head|Chin|Lady|Cheek,,,,,
https://www.wikiart.org/en/roy-lichtenstein/still-life-with-goldfish-1974,1974,,1974,https://uploads7.wikiart.org/images/roy-lichtenstein/still-life-with-goldfish-1974.jpg,Pop Art,still life,furniture-and-decoration|doors-and-windows,magna|oil|canvas,"Philadelphia Museum of Art, Philadelphia, PA, US",,,
https://www.wikiart.org/en/august-friedrich-schenck/lorphelin-souvenir-dauvergne-1885,1885,,1885,https://uploads3.wikiart.org/00206/images/august-friedrich-schenck/l-orphelin-souvenir-d-auvergne.jpg,Romanticism|Naturalism,animal painting,Adaptation|1880s paintings from France,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/ferdinand-hodler/lauterbrunnen-valley-and-dust-stream-in-the-moonlight-1894,1894,,1894,https://uploads1.wikiart.org/images/ferdinand-hodler/lauterbrunnen-valley-and-dust-stream-in-the-moonlight-1894.jpg!Large.jpg,Symbolism,sketch and study,Alps|mountains|night|Sketch|Line,paper|pencil,,,,
https://www.wikiart.org/en/george-frederick-watts/the-death-of-cain,,,,https://uploads2.wikiart.org/images/george-frederick-watts/the-death-of-cain.jpg!Large.jpg,Symbolism,religious painting,Christianity|Cain,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-margot-1946,1946,,1946,https://uploads3.wikiart.org/images/pyotr-konchalovsky/portrait-of-margot-1946.jpg,Post-Impressionism,portrait,female-portraits|Lady,,,,,
https://www.wikiart.org/en/edward-ruscha/hi-honey-1981,1981,,1981,https://uploads6.wikiart.org/images/edward-ruscha/hi-honey-1981.jpg,Pop Art,figurative,Line|Sky,,,,,
https://www.wikiart.org/en/takato-yamamoto/for-secret-joy,2006,,2006; Japan|2006,https://uploads5.wikiart.org/00147/images/takato-yamamoto/1b0dd683d9404b99e450cbf4e4e9626e-traditional-artwork-creepy-art.jpg!Large.jpg,Ukiyo-e|Pop Art,illustration,Black hair|Lady|Long hair,,,,,
https://www.wikiart.org/en/gherasim-luca/indochina-1960,1960,,1960,https://uploads7.wikiart.org/images/gherasim-luca/indochina-1960.jpg,Surrealism,figurative,Photograph|monochrome|Monochrome photography,,,,,
https://www.wikiart.org/en/georges-papazoff/two-birds-1955,1955,,1955,https://uploads1.wikiart.org/images/georges-papazoff/two-birds-1955.jpg,Surrealism,figurative,Yellow fir|Canadian fir|White pine|oregon pine|Tree|sitka spruce|shortleaf black spruce|red pine|Colorado spruce|Plant,oil,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/madame-monet-1872,1872,,1872,https://uploads1.wikiart.org/images/pierre-auguste-renoir/madame-monet-1872.jpg!Large.jpg,Impressionism,portrait,Lady,,"Calouste Gulbenkian Museum, Lisbon, Portugal",,Association with Impressionists,
https://www.wikiart.org/en/hiroshige/evening-snow-on-the-asuka-mountain-1841,1841,,1841,https://uploads2.wikiart.org/images/hiroshige/evening-snow-on-the-asuka-mountain-1841.jpg!Large.jpg,Ukiyo-e,landscape,winter|gardens-and-parks|forests-and-trees|Tree,,,,,
https://www.wikiart.org/en/harmonia-rosales/abduction-2017,2017,,2017,https://uploads0.wikiart.org/00323/images/harmonia-rosales/abduction-2017.jpg!Large.jpg,Feminist Art|Postcolonial art,symbolic painting,,,,,,
https://www.wikiart.org/en/ferdinand-hodler/lake-thun-from-the-path-to-the-plate-schynigen-1908,1908,,1908,https://uploads3.wikiart.org/images/ferdinand-hodler/lake-thun-from-the-path-to-the-plate-schynigen-1908.jpg!Large.jpg,Symbolism,sketch and study,lakes-and-ponds|Alps|mountains|Sketch|Line,,,,,
https://www.wikiart.org/en/fernand-leger/the-dove-still-life-with-bird-1951,1951,,1951,https://uploads1.wikiart.org/images/fernand-leger/the-dove-still-life-with-bird-1951.jpg!Large.jpg,Naïve Art (Primitivism),animal painting,animals|birds,,"Musee National Fernand Leger, Biot, France",,,
https://www.wikiart.org/en/odilon-redon/bouquet-of-flowers,1900,,1900,https://uploads2.wikiart.org/images/odilon-redon/bouquet-of-flowers.jpg!Large.jpg,Realism,flower painting,flowers-and-plants|Still life photography|Bouquet|Flower|Plant|Cut flowers|Vase|Flowerpot,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/robert-goodnough/untitled-1,,,,https://uploads6.wikiart.org/images/robert-goodnough/untitled-1.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/alphonse-mucha/winter-night,,,,https://uploads5.wikiart.org/00380/images/alphonse-mucha/winter-night-alphonse-maria-mucha.jpg!Large.jpg,Art Nouveau (Modern),portrait,,,,,,
https://www.wikiart.org/en/lucien-pissarro/la-pierre-davignon-le-lavandou-1923,1923,,1923,https://uploads7.wikiart.org/00328/images/lucien-pissarro/la-pierre-d-avignon-le-lavandou.jpg!Large.jpg,Neo-Impressionism|Impressionism,landscape,,,,,,
https://www.wikiart.org/en/mahmoud-saiid/a-suburb-in-stockholm,1957,,1957,https://uploads2.wikiart.org/00117/images/mahmoud-saiid/a-suburb-in-stockholm.jpg,Expressionism,landscape,Snow|winter|Freezing|Pedestrian,,,,,
https://www.wikiart.org/en/claude-monet/red-houses-at-bjornegaard-in-the-snow-norway,1895,,1895,https://uploads1.wikiart.org/images/claude-monet/red-houses-at-bjornegaard-in-the-snow-norway.jpg!Large.jpg,Impressionism,cityscape,Rural area,,,,,
https://www.wikiart.org/en/charles-gleyre/minerva-and-the-three-graces,1866,,1866,https://uploads8.wikiart.org/00462/images/charles-gleyre/85bf990-17753-b9wi9r.jpg!Large.jpg,Academicism,mythological painting,,oil|canvas,"Musée Cantonal des Beaux-Arts, Lausanne, Switzerland",,,
https://www.wikiart.org/en/avigdor-arikha/mirror-on-the-wall-1982,1982,,1982,https://uploads8.wikiart.org/images/avigdor-arikha/mirror-on-the-wall-1982.jpg,Contemporary Realism,nude painting (nu),Figure drawing,,,,,
https://www.wikiart.org/en/victor-palmov/plage-1920,1920,,1920,https://uploads2.wikiart.org/00124/images/victor-palmov/plage-1920.jpg!Large.jpg,Naïve Art (Primitivism),genre painting,Flesh|Organism,,,,,
https://www.wikiart.org/en/li-chevalier/beyond-the-horizon-2010,2010,,2010,https://uploads5.wikiart.org/00330/images/li-chevalier/15-300by200cm.jpg!Large.jpg,Ink and wash painting|Lyrical Abstraction,shan shui|landscape,,acrylic|ink|mixed technique|collage,,Abstract Symbolisme,,
https://www.wikiart.org/en/art-tandem-bm-babak-matvieiev/uchen-fzu,2016,,2016,https://uploads5.wikiart.org/00285/images/art-tandem-bm-babak-matvieiev/a-neo-paradise-118.jpg!Large.jpg,Digital Art|Neo-Pop Art,photo,People in nature|spring|Flower|Fun|Plant|Happy|summer|Leisure,photography,,"Послання з ""Раю""",,
https://www.wikiart.org/en/marc-chagall/sarah-and-angels-1960,1960,,1960; France|1960,https://uploads5.wikiart.org/images/marc-chagall/sarah-and-angels-1960.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,Hebrew-Bible|Judaism|Sarah|angels-and-archangels,lithography|paper,,Bible lithographs (1960),,
https://www.wikiart.org/en/william-adolphe-bouguereau/portrait-of-a-man-1850,1850,,1850,https://uploads6.wikiart.org/00389/images/william-adolphe-bouguereau/9610.jpg!Large.jpg,Academicism,portrait,male-portraits,oil|canvas,,,,
https://www.wikiart.org/en/carel-willink/sleeping-zebra-1959,1959,,1959,https://uploads4.wikiart.org/images/carel-willink/sleeping-zebra-1959.jpg!Large.jpg,Magic Realism,animal painting,Wildlife|Rock,,,,,
https://www.wikiart.org/en/lucien-pissarro/la-frette-1924,1924,,1924,https://uploads8.wikiart.org/00328/images/lucien-pissarro/la-frette-1924.jpg!Large.jpg,Neo-Impressionism|Impressionism,landscape|marina,,,,,,
https://www.wikiart.org/en/ilse-dhollander/untitled-1995-0,1995,,1995,https://uploads6.wikiart.org/00108/images/ilse-dhollander/untitled-1995-64-x-47-cm.png,Figurative Expressionism,figurative,Tree|Branch|Plant|Woody plant,oil|canvas,,,,
https://www.wikiart.org/en/gustave-dore/idylls-of-the-king-7,,,,https://uploads4.wikiart.org/images/gustave-dore/idylls-of-the-king-7.jpg!Large.jpg,Romanticism,illustration,knights-and-warriors|boats-and-ships|fictional-characters|Alfred-Tennyson-'Idylls-of-the-King'|Stock photography,,,Idylls of the King,,
https://www.wikiart.org/en/william-shayer/landscape-with-a-ruined-castle,,,,https://uploads6.wikiart.org/images/william-shayer/landscape-with-a-ruined-castle.jpg,Romanticism,landscape,Ruins|Castle|Highland|Sky,,,,,
https://www.wikiart.org/en/theodore-robinson/correspondence-1895,1895,,1895,https://uploads8.wikiart.org/00316/images/theodore-robinson/correspondence-by-theodore-robinson-1895.jpg!Large.jpg,Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/sea-on-a-moonlit-night-1858,1858,,1858,https://uploads5.wikiart.org/images/ivan-aivazovsky/sea-on-a-moonlit-night-1858.jpg!Large.jpg,Romanticism,marina,sun-and-moon|boats-and-ships|seas-and-oceans|twilight-and-night|Circle|Sphere,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/nude-on-a-background-of-green-sketch-for-painting-woman-at-the-creek-1928,1928,,1928,https://uploads8.wikiart.org/images/pyotr-konchalovsky/nude-on-a-background-of-green-sketch-for-painting-woman-at-the-creek-1928.jpg,Post-Impressionism|Fauvism,nude painting (nu),female-nude|Mythology|Human,,,,,
https://www.wikiart.org/en/francois-gerard/portrait-of-joachim-napoleon-murat-king-of-naples-and-the-two-sicilies,,,,https://uploads5.wikiart.org/00386/images/francois-gerard/portrait-of-joachim-napoleon-murat-king-of-naples-and-the-two-sicilies-francois-gerard.jpg!Large.jpg,Neoclassicism,portrait,,,,,,
https://www.wikiart.org/en/fernando-botero/drag,1984,,1984,https://uploads0.wikiart.org/images/fernando-botero/drag.jpg!Large.jpg,Naïve Art (Primitivism),genre painting,celebrations-and-festivals|Tradition|Working animal|Bovine|Bull,,,,,
https://www.wikiart.org/en/odilon-redon/the-sermon,,,,https://uploads3.wikiart.org/images/odilon-redon/the-sermon.jpg!Large.jpg,Symbolism,genre painting,,panel|oil,Private Collection,,,
https://www.wikiart.org/en/khimich-yuriy-ivanovich/sofiya-kiyivska-1966,1966,,1966; Ukraine|1966,https://uploads0.wikiart.org/00200/images/khimich-yuriy-ivanovich/mg-5701-1.jpg!Large.jpg,Post-Impressionism,cityscape,,gouache,,,,
https://www.wikiart.org/en/martiros-sarian/fruits-and-vegetables-1942,1942,,1942|1942; Armenia,https://uploads4.wikiart.org/images/martiros-saryan/fruits-and-vegetables-1942.jpg!Large.jpg,Realism,still life,fruits-and-vegetables,oil|canvas,,,,
https://www.wikiart.org/en/m-c-escher/the-borger-oak,1919,,1919,https://uploads4.wikiart.org/images/m-c-escher/the-borger-oak.jpg,Op Art,landscape,sun-and-moon|fields-and-plains|forests-and-trees|Botany,,,,,
https://www.wikiart.org/en/arkhip-kuindzhi/autumn-fog,1908,,1908,https://uploads6.wikiart.org/images/arkhip-kuindzhi/autumn-fog.jpg!Large.jpg,Impressionism,landscape,autumn|rain-and-fog|fields-and-plains|Sky|Atmospheric phenomenon|Ecoregion,oil|canvas,,,,
https://www.wikiart.org/en/pablo-picasso/lying-naked-woman-1955-1,1955,,1955,https://uploads0.wikiart.org/images/pablo-picasso/lying-naked-woman-1955-1.jpg!Large.jpg,Expressionism,nude painting (nu),female-nude,,,,Later Years,
https://www.wikiart.org/en/hedda-sterne/vertical-horizontal-i-1963,1963,,1963,https://uploads0.wikiart.org/images/hedda-sterne/vertical-horizontal-i-1963.jpg,Abstract Expressionism,abstract,Line|Beige|Sky,oil,,,,
https://www.wikiart.org/en/odilon-redon/aurora,1910,,1910,https://uploads8.wikiart.org/images/odilon-redon/aurora.jpg!Large.jpg,Symbolism,mythological painting,animals|female-nude|Greek-and-Roman-Mythology|horses|flying|Human|Sky,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/carlo-carra/natura-morta-con-la-squadra-1917,1917,,1917,https://uploads6.wikiart.org/images/carlo-carra/natura-morta-con-la-squadra-1917.jpg!Large.jpg,Metaphysical art,still life,Still life photography,,,,,
https://www.wikiart.org/en/eugene-boudin/untitled-2,,,,https://uploads4.wikiart.org/images/eugene-boudin/untitled-2.jpg!Large.jpg,Impressionism,cityscape,walking,,,,,
https://www.wikiart.org/en/toshusai-sharaku/kabuki-actor-nakayama-tomisaburo-i-as-ohisa-wife-of-sazanami-tatsugoro-actually-teriha-the-younger-1794,1794,,1794,https://uploads4.wikiart.org/00135/images/toshusai-sharaku/sharaku-1794-nakayama-tomisabur-i-as-ohisa-wife-of-sazanami-tatsugor-actually-teriha-the-younger-1.jpg!Large.jpg,Ukiyo-e,yakusha-e,Geisha,woodblock print,,,,
https://www.wikiart.org/en/radi-nedelchev/roosters-1967,1967,,1967,https://uploads7.wikiart.org/images/radi-nedelchev/roosters-1967.jpg,Naïve Art (Primitivism),animal painting,,,,,,
https://www.wikiart.org/en/raja-ravi-varma/mrs-ramanadha-rao,,,,https://uploads4.wikiart.org/images/raja-ravi-varma/mrs-ramanadha-rao.jpg!Large.jpg,Academicism,portrait,Lady,,,,,
https://www.wikiart.org/en/yiannis-moralis/dialogue-1974,1974,,1974,https://uploads8.wikiart.org/images/yiannis-moralis/dialogue-1974.jpg,Abstract Art,abstract,Font,oil|canvas,"National Art Gallery (Alexandros Soutzos Museum), Athens, Greece",,,
https://www.wikiart.org/en/constantin-flondor/cre-tere-c-intr-m-s-osp-t-m-1965,1965,,1965,https://uploads7.wikiart.org/images/constantin-flondor/cre-tere-c-intr-m-s-osp-t-m-1965(1).jpg!Large.jpg,Abstract Art,abstract,,,,,,
https://www.wikiart.org/en/henri-martin/trees-by-the-river,,,,https://uploads2.wikiart.org/images/henri-martin/trees-by-the-river.jpg!Large.jpg,Impressionism,landscape,rivers-and-waterfalls|forests-and-trees|Tree|Plant,oil|canvas,,,,
https://www.wikiart.org/en/childe-hassam/the-bathers,1904,,1904,https://uploads5.wikiart.org/images/childe-hassam/the-bathers.jpg!Large.jpg,Impressionism,nude painting (nu),female-nude|Natural landscape|Tree|Meadow,,,,,
https://www.wikiart.org/en/m-c-escher/not_detected_204754,1958,,1958,https://uploads1.wikiart.org/images/m-c-escher/not_detected_204754.jpg!Large.jpg,Op Art,tessellation,animals|fish|Orange|Pattern|Textile|Symmetry,woodcut,,,,
https://www.wikiart.org/en/alexander-bogen/sunset-1978,1978,,1978,https://uploads5.wikiart.org/00323/images/alexander-bogen/sunset-1978.jpg!Large.jpg,Abstract Expressionism,landscape,,,,,,
https://www.wikiart.org/en/ito-shinsui/a-woman-holding-a-fan-1924,1924,,1924,https://uploads0.wikiart.org/images/ito-shinsui/a-woman-holding-a-fan-1924.jpg!Large.jpg,Shin-hanga,bijinga,Geisha|Shimada|Lady|Hairstyle,,,,,
https://www.wikiart.org/en/robert-henri/the-green-coat-1919,1919,,1919,https://uploads3.wikiart.org/images/robert-henri/the-green-coat-1919.jpg!Large.jpg,American Realism,portrait,,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/stormy-seas,,,,https://uploads3.wikiart.org/00380/images/ivan-aivazovsky/stormy-seas-attributed-to-ivan-konstantinovich-aivazovsky.jpg!Large.jpg,Romanticism,marina,,,,,,
https://www.wikiart.org/en/georges-rouault/trois-personnages-dans-un-paysage-de-bretagne-1915,1915,,1915,https://uploads0.wikiart.org/images/georges-rouault/trois-personnages-dans-un-paysage-de-bretagne-1915.jpg,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/walter-crane/lohengrin-1895,1895,,1895,https://uploads6.wikiart.org/images/walter-crane/lohengrin-1895.jpg,Neo-Romanticism,illustration,Water,,,,,
https://www.wikiart.org/en/achille-beltrame/e-a-mele-1901,1901,,1901,https://uploads7.wikiart.org/00330/images/achille-beltrame/achille-beltrame-mele.jpg,Art Nouveau (Modern),poster,,,,,,
https://www.wikiart.org/en/gustav-klimt/portrait-of-eugenia-primavesi,1913,,1913,https://uploads4.wikiart.org/images/gustav-klimt/portrait-of-eugenia-primavesi.jpg!Large.jpg,Art Nouveau (Modern),portrait,female-portraits|Textile,oil|canvas,,,Late works,
https://www.wikiart.org/en/alfio-giuffrida/irrigatoren-2007,2007,,2007,https://uploads7.wikiart.org/00226/images/alfio-giuffrida/irrigatoren-paintings-2005-2007.jpg!Large.jpg,Neo-Pop Art,figurative,Circle|Orange|Plate,,,,,
https://www.wikiart.org/en/alexander-roitburd/sacrifice-of-isaac-2009,2009,,2009,https://uploads5.wikiart.org/00155/images/alexander-roitburd/59f19eb0edc2c95124aa12dd.jpg,Transavantgarde,figurative,Human|Organism,oil|canvas,,,,
https://www.wikiart.org/en/bruce-nauman/human-need-desire-1983,1983,,1983,https://uploads5.wikiart.org/images/bruce-nauman/human-need-desire-1983.jpg,Minimalism,illustration,Light|Neon|Font|Visual effect lighting|Neon sign|Amber|Lighting|Orange|Electronic signage,,,,,
https://www.wikiart.org/en/david-bomberg/racehorses-1913,1913,,1913,https://uploads8.wikiart.org/images/david-bomberg/racehorses-1913.jpg,Cubism|Constructivism,figurative,,,,,,
https://www.wikiart.org/en/paul-gauguin/portrait-of-woman-against-the-cezanne-s-still-life-with-apples-1890,1890,,1890; France|1890,https://uploads6.wikiart.org/images/paul-gauguin/portrait-of-woman-against-the-cezanne-s-still-life-with-apples-1890.jpg!Large.jpg,Post-Impressionism,portrait,arts-and-crafts|female-portraits,oil|canvas,"Art Institute of Chicago, Chicago, IL, US",,Breton period,
https://www.wikiart.org/en/gustave-caillebotte/yerres-soldiers-in-the-woods,1871,,1871,https://uploads1.wikiart.org/images/gustave-caillebotte/yerres-soldiers-in-the-woods.jpg!Large.jpg,Impressionism,landscape,military-and-soldiers|forests-and-trees|Tree|Northern hardwood forest|Trunk|Woody plant|Woodland|Forest|Plant|Old-growth forest,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/konstantin-makovsky/portrait-of-the-boy,1874,,1874,https://uploads1.wikiart.org/images/konstantin-makovsky/portrait-of-the-boy.jpg!Large.jpg,Realism,portrait,children portraits|Cheek,,,,,
https://www.wikiart.org/en/joan-ponc/capses-secretes,,,,https://uploads4.wikiart.org/images/joan-ponc/capses-secretes.jpg,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/reality-old-katzlers-house-2013,2013,,2013|2013; Croatia,https://uploads1.wikiart.org/00237/images/alfred-freddy-krupa/858319-10200543252441444-123055840-o-1.jpg!Large.jpg,Street Photography,cityscape,Brick|Urban area|Rust|Brickwork|Door,photography,,,,
https://www.wikiart.org/en/eileen-agar/fish-circus-1939,1939,,1939,https://uploads7.wikiart.org/images/eileen-agar/fish-circus-1939.jpg,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/patrick-pietropoli/grande-vue-de-brooklyn-panoramique-4,2012,,2012,https://uploads7.wikiart.org/00114/images/patrick-pietropoli/grande-vue-de-brooklyn-panoramique-4-oil-on-linen-38x77-inches-2012-16-000.jpg!Large.jpg,Contemporary Realism,veduta|cityscape,New-York|Sky|Building,oil|linen,Private Collection,,,
https://www.wikiart.org/en/constantin-stahi/still-life-with-strawberries-1905,1905,,1905,https://uploads2.wikiart.org/images/constantin-stahi/still-life-with-strawberries-1905.jpg,Realism,still life,Food|Dish|Cuisine|Ingredient|Strawberry|Meatball|Produce|Strawberries|Recipe,,,,,
https://www.wikiart.org/en/brassai/statue-of-marshall-ney-in-the-fog,,,,https://uploads3.wikiart.org/images/brassai/statue-of-marshall-ney-in-the-fog.jpg!Large.jpg,Surrealism,photo,Statue|Sky|Monument|Landmark|Atmospheric phenomenon,,,,,
https://www.wikiart.org/en/jeffrey-smart/the-hitch-hiker-1972,1972,,1972,https://uploads1.wikiart.org/00207/images/jeffrey-smart/the-hitch-hiker-1972.jpg!Large.jpg,Contemporary Realism,cityscape|genre painting,Sky,,,,,
https://www.wikiart.org/en/paul-serusier/celtic-tale-1894,1894,Huelgoat,"1894; Huelgoat, France|Huelgoat|1894",https://uploads1.wikiart.org/images/paul-serusier/celtic-tale-1894.jpg!Large.jpg,Synthetism,symbolic painting,allegories-and-symbols,oil|canvas,"Dallas Museum of Art, Dallas, TX, US",,,
https://www.wikiart.org/en/wade-guyton/untitled-cat-4-cat-7-2006,2006,,2006,https://uploads8.wikiart.org/images/wade-guyton/untitled-cat-4-cat-7-2006.jpg!Large.jpg,Conceptual Art,,,,,,,
